,date,review,rating,isEdited,userName,title,developerResponse
2835,2019-08-02 02:34:16,App rất hữu ích,5,False,TT:))),Rất tốt,
2836,2019-08-02 02:34:01,Tốt,5,False,hdjslx,Hay,
2837,2019-08-02 02:29:55,App sử dụng rất tốt và hợp lý,5,False,amdhsjskannb,Rất tốt,
2838,2019-08-02 02:28:14,Ứng dụng này rất tốt,5,False,hxjxhdj,Hay,
2839,2019-08-02 02:29:24,App rất hữu ích,2,False,yến yibo,Tốt,
2840,2019-08-02 02:27:37,Ap rất hữu ích,5,False,game thủ chơi không ngủ,Rất hay,
2841,2019-08-02 02:27:18,App dùng rất tốt,5,False,cnwbwdwa,Rất tốt,
2842,2019-08-02 02:20:31,App rất hữu ích,5,False,huy ghetto,Rất tốt,
2843,2019-08-02 02:20:14,Ứng dụng rất hữu ích,5,False,kenstik,Tuyệt,
2844,2019-08-02 02:18:08,Ứng dụng này rất tốt,5,False,11212242,Tốt,
2845,2019-08-02 02:17:55,Ứng dụng tốt,5,False,linlin113,Tốt,
2846,2019-08-02 02:15:30,Phần mềm rất tốt,5,False,Jdiusodcdg,Rất tốt,
2847,2019-08-02 02:11:51,App rất hữu dụng,5,False,anhtien91th,Rất tốt,
2848,2019-08-02 02:07:35,App này tôi tải rất hay và bổ ích mọi người nên tải app này đi,5,False,kietgsgsh,App tôi dùng,
2849,2019-08-02 02:04:49,Ứng dụng này rất tốt,5,False,duonghue12345,Duonghue1804,
2850,2019-08-02 02:03:58,Rất hữu ích!,5,False,BigCcccccccccc,Rất tốt!,
2851,2019-08-02 01:55:09,"Ứng dụng chạy mượt, sử dụng rất tốt",5,False,TTMHuyen,Đánh giá ứng dụng,
2852,2019-08-02 01:53:06,Ứng dụng tốt,5,False,tuan_169,T,
2853,2019-08-02 01:54:03,App rất hữu ích!,1,False,Tuân công tử,Rất tốt!,
2854,2019-08-02 01:51:54,App hữu ích,5,False,ntun123,Rất tốt,
2855,2019-08-02 01:51:52,App rất tốt,5,False,Sgsnnss,Tốt,
2856,2019-08-02 01:51:40,App rất hữu ích!,5,False,phianhquan,Rất tốt!,
2857,2019-08-02 01:49:24,Bo ivh,5,False,hungusnw,Hahn’s,
2858,2019-08-02 01:45:55,"Ứng dụng tiện ích, rất thuận tiện cho khách hàng giao dịch",5,False,JessicaLuong,Tốt,
2859,2019-08-02 01:41:29,app rất tốt và hữu ích,5,False,lanh.lung.xoa.nhoa,🙂,
2860,2019-08-02 01:41:19,Ứng dụng rất hữu ích,5,False,hongtham1793,Tốt,
2861,2019-08-02 01:36:02,quá tốt,5,False,Vianhkhung,tốt quá,
2862,2019-08-02 01:35:18,App hữu ích!,5,False,hihi0910,Tốt,
2863,2019-08-02 01:33:51,App rất hữu ích,5,False,Toàn đoncle,Rất tốt!!,
2864,2019-08-02 01:33:02,App rất hữu ích!,5,False,kiem tien online ID_AZCEV,Rất tốt!,
2865,2019-08-02 01:31:10,app hữu dung,5,False,иσт иαмєツ,Rất tốt,
2866,2019-08-02 01:30:30,Ứng dụng tuyệt vời,5,False,Hứa bắc,Tốt,
2867,2019-08-02 01:29:35,App rất hữu ích,5,False,minqng,Rất tốt,
2868,2019-08-02 01:28:52,App rất hữu ích,5,False,abchjdo,Rất tốt,
2869,2019-08-02 01:28:35,app này quá tuyệt vời,5,False,Thang_67789,hay,
2870,2019-08-02 01:23:36,App hữu dụng,5,False,Hiếu...Trẻ...Trâu,Tốt,
2871,2019-08-02 01:16:11,Áp hay,5,False,heocon1,Áp hay,
2872,2019-08-02 01:12:33,Rất hữu ích,5,False,đồng hợp,App hay,
2873,2019-08-02 01:08:56,App rất hữu ích,5,False,cgntn,Rất tốt,
2874,2019-08-02 01:07:51,App rất hữu ích,5,False,vôc,Rất tốt,
2875,2019-08-02 01:06:08,Tôi rất thích app này,5,False,TTNBaNh,App này rất hữu dụng,
2876,2019-08-02 01:04:45,APP rất tốt,5,False,Lee-Tuấn,Rất tốt,
2877,2019-08-02 01:04:34,app khả dụng hữu ích với người sử dụng,5,False,Do Khuyen,app tốt,
2878,2019-08-02 01:01:13,Rất hữu ích,5,False,hlq2001,Rất tốt,
2879,2019-08-02 01:03:21,Ứng dụng này rất tốt,4,False,ConBoSon,Rất tốt,
2880,2019-08-02 01:00:45,ung dung rất tốt,5,False,cssgcbgfdg,tuyet voi,
2881,2019-08-02 01:00:29,Ứng dụng này rất tốt,5,False,hoàng2702,Ứng dụng này rất tốt,
2882,2019-08-02 00:56:10,App rất hữu ích,5,False,phạm thái2003,Rất tốt !,
2883,2019-08-02 00:55:59,Ứng dụng này rất tốt,5,False,daovantuanshen,Rất tốt,
2884,2019-08-02 00:50:34,Rất hữu ích,5,False,ngu ngiocs,Rất hay,
2885,2019-08-02 00:49:25,Ứng dụng rất hữu ích,5,False,phuonglkj,mpwdc,
2886,2019-08-02 00:48:44,App rất hữu ích,5,False,hi7624,Tốt,
2887,2019-08-02 00:44:34,App rất hữu ích,5,False,0344283542,Rất tốt,
2888,2019-08-02 00:35:16,Rất tốt,5,False,Hilda1102,Tuyệt,
2889,2019-08-02 00:41:42,App rất tốt,4,False,tú anh @1@0,Tốt,
2890,2019-08-02 00:34:52,Ứng dựng này rất hữu ích cảm ơn nhà phát triển,5,False,toihpjoi,Rất tốt,
2891,2019-08-02 00:33:20,App rất hữu ích !,5,False,huuphucthai,Rất tốt !,
2892,2019-08-02 00:28:44,Tốt,5,False,táhhshs,Ứng dụng này rất tôt,
2893,2019-08-02 00:26:01,Ứng dụng rất tốt,5,False,Gvkbjvvjv,Rất tốt,
2894,2019-08-02 00:23:50,App rất hữu ích,5,False,NgânLH,Rất tốt,
2895,2019-08-02 00:23:43,Rất hữu hiệu,5,False,Holyteo,Tốt,
2896,2019-08-02 00:22:46,Ứng dụng rất tiện,5,False,ứng dụng tốt nhất vn,Tốt,
2897,2019-08-02 00:21:51,App rất hữu ích !,5,False,Truong2509,Rất tốt !,
2898,2019-08-02 00:21:36,App Rất Hữu Ích.,5,False,gà vịt 111,Rất Tốt!,
2899,2019-08-02 00:21:31,Tóit,5,False,:3336645,Tốt,
2900,2019-08-02 00:20:22,App rất hữu dụng,5,False,thienan3005,Rất tốt,
2901,2019-08-02 00:16:12,Cực kì uy tín,5,False,Trung TGAminh TV,Tốt,
2902,2019-08-02 00:14:32,ƯD Rất tốt,5,False,tmq2001,Tmq,
2903,2019-08-02 00:04:34,App rất hữu ích!,5,False,Kimdung1213,Rất tốt!,
2904,2019-08-01 23:51:11,Mong sẽ ra nhiều những app như này (hay quá),5,False,nhựejejejdjdjdjd,Shsh,
2905,2019-08-01 23:49:48,Ứng dụng rất hay,5,False,géuvebwj,Tuyệt,
2906,2019-08-01 23:41:42,Ứng dụng này rất hữu dụng!,5,False,adkhadm,Nhận xét,
2907,2019-08-01 23:34:24,App rất hữu ích,5,False,chihiros2haku,Rất tốt,
2908,2019-08-01 23:32:05,App nay rât tốt,5,False,hoat ha,Tôt,
2909,2019-08-01 23:28:07,App rất hữu ích,5,False,breast—2003,Rất tốt,
2910,2019-08-01 23:12:56,App rất hữu ích !,5,False,tảianbo,Rất tốt !,
2911,2019-08-01 23:06:58,App rất hữ ích,5,False,hồ lý hùng,Rất tốt,
2912,2019-08-01 22:57:47,Ứng dụng này rất tiện lợi,5,False,gì cx ko,Good,
2913,2019-08-01 22:33:06,App này rất tốt và hữu ích,5,False,phanttn,Đánh giá,
2914,2019-08-01 22:33:00,App rất hữu dụng,5,False,ÂNKI,Rất tốt,
2915,2019-08-01 22:30:29,App rất hữu ích,5,False,dôngcphi,Rất tốt,
2916,2019-08-01 22:29:10,Ứng dụng rất hữu ích !,5,False,Bin chung tình,Rất tốt !,
2917,2019-08-01 22:11:29,App rất hữu ích,5,False,"Nam,,,,123",Đánh giá,
2918,2019-08-01 21:50:33,Tuyệt vời,5,False,LN Phong,Rất tốt,
2919,2019-08-01 21:46:23,Ung dung rất hữu ích,5,False,taiemmmmm,Rất tốt,
2920,2019-08-01 20:28:19,App rất hữu ích,5,False,Han thanh nam,Rất tốt,
2921,2019-08-01 20:09:25,Ứng dụng rất tốt,5,False,pham34,Ok,
2922,2019-08-01 20:08:15,Ứng dụng này rất tốt,5,False,anh cu nhỏ,Rất tốt,
2923,2019-08-01 19:54:57,App rất hữu ích!,5,False,thuỳ hoa,Rất tốt,
2924,2019-08-01 19:27:48,Rất hữu ích,5,False,cbnhfx,Rất tốt!!,
2925,2019-08-01 19:17:44,App rất tốt!!,5,False,kkkqqqa,Hay,
2926,2019-08-01 18:54:10,"Tốt,
Rất tiến tích
Tiện lời cho những có công việc bận khônh thể ra trực tiếp ngân hàng mà ở nhà hay ở bất kỳ nới đâu cũng có thể giao dịch ở trên app được",5,False,minnguyenpt,Ứng dụng,
2927,2019-08-01 18:35:34,App rất bổ ích và hữu dụng.đáng tin cậy,5,False,tramtram94,Rất ok,
2928,2019-08-01 18:29:45,Ứng dụng rất ok,5,False,money_199x,Rất tốt,
2929,2019-08-01 18:26:25,App rất tốt!,5,False,Chương Speed,App hữu ích!,
2930,2019-08-01 18:29:14,App rất tiện lợi và giúp người dùng dễ dàng thanh toán,4,False,Maithieee,Rất tốt,
2931,2019-08-01 18:20:42,Nói chung là khá đó,5,False,NgôngIIi,Khá,
2932,2019-08-01 18:07:44,Ứng dụng rất tốt,5,False,minh kk,Rất tốt,
2933,2019-08-01 18:02:24,Ứng dụng này rất tốt,5,False,sssasxx,Rất tốt,
2934,2019-08-01 17:54:22,Rất tốt,5,False,mèo thần tài đây,Ứng dụng này rất tốt,
2935,2019-08-01 17:47:10,Ứng dụng này rất tốt.,5,False,gjdrewfghj,Rt,
2936,2019-08-01 17:39:16,App này rất hữu ích,5,False,Batharlza,Rất tốt,
2937,2019-08-01 17:34:31,App rất hữu ích và tiện lợi,5,False,ôr,Rất tốt,
2938,2019-08-01 17:23:43,App rất hữu ích,5,False,pi popi,Rất tốt,
2939,2019-08-01 17:22:39,Giúp ích cho tôi rất nhiều,5,False,toanlhung,App rất tốt,
2940,2019-08-01 17:19:06,App rất hữu ích,5,False,ve2345,Rất Tốt,
2941,2019-08-01 17:15:45,Ứng dụng này rất tốt,5,False,bibi bếu,Rất tốt,
2942,2019-08-01 17:15:25,app dùng rất tốt,5,False,nhận những thứ lạ,nhận xét,
2943,2019-08-01 17:11:15,app rất tốt mọi người dùng đều sử dụng được,5,False,liên quân là game lol,Rất hoàn hảo,
2944,2019-08-01 17:11:04,App sử dụng dễ hiểu,5,False,cat12@,Hay,
2945,2019-08-01 17:09:11,App rất tốt,5,False,quyen_sin,Tốt,
2946,2019-08-01 17:07:28,App hữu ích,5,False,tankunpro,Tốt,
2947,2019-08-01 17:07:21,Ứng dụng rất tốt và hữu ích,5,False,kimthoazc,Ứng dụng tốt,
2948,2019-08-01 17:01:19,Ứng dụng rất có ích,5,False,gshnsmdmmd,Rất tốt,
2949,2019-08-01 16:54:39,App hay và hữu ích,5,False,La lạc,Rất tốt,
2950,2019-08-01 16:45:23,App rất tốt,5,False,vươ,Giỏi,
2951,2019-08-01 16:45:13,"App Rất Hữu Ích
A",5,False,Long1711,Rất Tốt,
2952,2019-08-01 16:42:37,App hay và rất hữu dụng,5,False,Yasudan,Khen,
2953,2019-08-01 16:42:18,app rất hữu ích,5,False,hân xịt,rất tốt,
2954,2019-08-01 16:35:00,Ứng dụng hay,5,False,Ngodai,Hay,
2955,2019-08-01 16:28:01,App hữu dụng,5,False,kahsnh bdh,Tốt,
2956,2019-08-01 16:26:19,app hữu ích,5,False,viiif,good,
2957,2019-08-01 16:14:55,App rất hữu ích,5,False,ccxndmkdjsjsjsnsn,Rất tốt,
2958,2019-08-01 16:13:00,Ứng dụng này rất tốt,5,False,Vinhtntn123,Rất tốt,
2959,2019-08-01 16:11:59,App rất hữu ích!,5,False,Dungtay462,Rất tốt,
2960,2019-08-01 16:08:22,App rất hữu ích !,5,False,cacvvcc,Rất tốt !,
2961,2019-08-01 16:08:04,Good app! App rất hay và hữu ích,5,False,nhung1505,Rất tốt,
2962,2019-08-01 16:06:52,"Dùng rất tốt, tiện lợi",5,False,sonwngoo,Rất thuận tiện,
2963,2019-08-01 15:56:06,App tiện dụng và rất tốt,5,False,jeremy trang,App rất tốt,
2964,2019-08-01 16:00:34,hài lòng,3,False,đỗ văn lâm,rất tốt,
2965,2019-08-01 15:54:28,App rất hữu ích,5,False,thuylinhbebe,Rất tốt,
2966,2019-08-01 15:53:43,Áp rất hữu ích,5,False,hoanconkaka,Rất tốt,
2967,2019-08-01 15:50:08,App rất hữu dụng,5,False,anh12368,App,
2968,2019-08-01 15:49:07,Ứng dụng rất hay,5,False,manhdiu,Vay tiền,
2969,2019-08-01 15:44:57,De su dung,5,False,viet2019,Tot,
2970,2019-08-01 15:40:35,Ápp rất hay và khá hữu dụng,5,False,cmnr nó r,Hay,
2971,2019-08-01 15:39:58,Ứng dụng thật hữu ích,5,False,mẹbeo,Good,
2972,2019-08-01 15:32:32,App rất hữu ích !,5,False,minhkiy,Rất tốt,
2973,2019-08-01 15:30:55,App rất hữu ích,5,False,tql167,Rất tốt,
2974,2019-08-01 15:29:11,App nay rất hữu ích,5,False,nohuvip,Rất tốt,
2975,2019-08-01 15:28:40,App rất hữu ích,5,False,Vy tyc,Rất tốt,
2976,2019-08-01 15:27:38,bổ ích,5,False,căn thanh,vn ngày nay,
2977,2019-08-01 15:25:58,app rất hữu ích,5,False,gggrgy,rất tốt,
2978,2019-08-01 15:23:40,Ưng dụng rất tốt,5,False,lọm,Vn ngày nay,
2979,2019-08-01 15:22:43,Ứng dụng rất tốt và tiện lợi,5,False,vietnehihi,Ứng dụng tốt,
2980,2019-08-01 15:18:19,App rat huu ich,5,False,tiêu__,Rat tot,
2981,2019-08-01 15:17:52,Ứng dụng này rất tốt.,5,False,thaodao0509,Hay!,
2982,2019-08-01 15:16:31,Ứng dụng này rất hữu ích,5,False,ghhbbnjkkk,Tốt,
2983,2019-08-01 15:13:13,App rất hay,5,False,ccuuon,Rất hay,
2984,2019-08-01 15:11:21,App rất hữu ích !,5,False,đánh nhau hỏi phải hỏi,Rất tốt !,
2985,2019-08-01 15:08:06,App rất hữu ích!,5,False,dikdidis,Rất tốt!,
2986,2019-08-01 15:06:52,Ứng dụng rất tốt,5,False,lương len,Good,
2987,2019-08-01 15:04:59,Ứng dụng rất hữu ích!,5,False,dung13566,Rất tốt!,
2988,2019-08-01 15:03:08,App rất tốt,5,False,Đinh Đại Phú,<3,
2989,2019-08-01 15:00:57,App rất hữu ích,5,False,vsagyjq,Tốt,
2990,2019-08-01 15:00:31,Ứng dụng chạy rất tốt,5,False,Lương An,Rất tốt !,
2991,2019-08-01 14:53:05,App rất hữu ích!,5,False,ngo xuan tho,Rất tốt,
2992,2019-08-01 14:53:04,App rất tốt,5,False,hkm200&&/:8,Tốt,
2993,2019-08-01 14:51:52,Ứng dụng thật tốt,5,False,Đình Tùng 98,Hay,
2994,2019-08-01 14:51:17,App rất hữu ích,5,False,cuncon18,Rất tốt,
2995,2019-08-01 14:48:39,App rất tốt và hữu ích,5,False,hummmmmmmmmmmmmmmmmmmmmm,Rất tốt,
2996,2019-08-01 14:47:30,Ứng dụng này rất tốt,5,False,nguyentiendatt,Ứng dụng này rất tốt,
2997,2019-08-01 14:46:34,Ứng dụng này rất tốt,5,False,yeuanhmaimau,Ứng dụng này rất tốt,
2998,2019-08-01 14:45:27,Quá hay lun,5,False,Halu07,Hay,
2999,2019-08-01 14:41:18,App rất hữu ích,5,False,aqudepj,Rất tốt,
3000,2019-08-01 14:39:22,Thú vị và tiện lợi!,5,False,Hoang Peo,App rất hay,
3001,2019-08-01 14:35:31,Ứng dụng ưa thích,5,False,cao linhAIC,Rất tốt,
3002,2019-08-01 14:33:16,App rất hữu ích!,5,False,djdufv,Rất tốt!,
3003,2019-08-01 14:33:15,Ứng dụng rất hữu ích,5,False,Hưng Đẳng Cấp,Rất tốt!,
3004,2019-08-01 14:32:54,Good,5,False,Vipvip35,Tp,
3005,2019-08-01 14:32:31,Ứng dụng rất tốt!,5,False,hiiiiijikk,Rất tốt!,
3006,2019-08-01 14:26:23,Ứng dụng tốt,5,False,Bshxbcbbdhfjj,Ok,
3007,2019-08-01 14:26:09,App rất hữu ích,5,False,tín heo,Rất tốt,
3008,2019-08-01 14:25:22,Ứng dụng rất hữu ích,5,False,le thị quỳnh,Rất tốt,
3009,2019-08-01 14:23:27,App tốt dễ dùng,5,False,QuillenDat,Tốt,
3010,2019-08-01 14:17:50,app rất hữu ích,5,False,ghjkhfzs,rất tốt,
3011,2019-08-01 14:16:38,App rất hữu ích,5,False,saomod ala,Rất tốt,
3012,2019-08-01 14:15:12,"Rất tốt
Tốt",5,False,%*?|}#,Tốt,
3013,2019-08-01 14:14:51,rất tốt,5,False,tr thuong,rất,
3014,2019-08-01 14:14:49,App giúp tôi rất nhiều,5,False,ddtanm,App tốt,
3015,2019-08-01 14:09:20,App rất hữu dụng!,5,False,Rubycatten,Tốt!,
3016,2019-08-01 14:08:41,Ứng dụng này rất tốt,5,False,Bgdfh854?8,Thc,
3017,2019-08-01 14:08:14,Good,5,False,yyjdeuudjkvkfsjcjmcjd123,Good,
3018,2019-08-01 14:07:16,App rat tot,5,False,bingan1705,App rat tot,
3019,2019-08-01 14:02:36,App rất là hữu ích,5,False,Tuấn k3,Tốt,
3020,2019-08-01 14:01:37,Ứng dụng rất hay,5,False,mẹ zz,:),
3021,2019-08-01 13:56:08,App rất hay,5,False,nnvvvd,Tốt,
3022,2019-08-01 13:55:29,Ứng dụng này rất tốt,5,False,ndjsbsiwnkwbsos,Tốt,
3023,2019-08-01 13:53:30,App rất hữu ích!,5,False,tuan1972,Rất tốt!,
3024,2019-08-01 13:52:32,Ứng dụng rất hữu ích,5,False,bsjsbskabs,Hoà,
3025,2019-08-01 13:51:10,App rất hữu ích,5,False,Hoàng FAN MU,Rất tốt,
3026,2019-08-01 13:50:21,Ứng dụng rất hữu ít,5,False,binbin1234456789,Tốt,
3027,2019-08-01 13:48:47,Ứng dụng này rất tốt,5,False,deocobietdanhluon,Hữu ích,
3028,2019-08-01 13:48:42,Rất hay và hữu ích,5,False,nguyễn cường 2509,Ứng dụng hay,
3029,2019-08-01 13:45:55,ứng dụng này rất hữu ích,5,False,hihehas,tốt,
3030,2019-08-01 13:45:04,Tốt,5,False,thắng91,Ứng dụng này rất tiện ích tôi rất thích ứng dụng này,
3031,2019-08-01 13:44:57,Ứng dụng này rất tốt,5,False,kim ngoc nhung,Ứng dụng này rất tôt,
3032,2019-08-01 13:43:44,App rất hữu ích,5,False,nạik,Rất tốt,
3033,2019-08-01 13:42:24,App rất hữu ích,5,False,người ưa thích,Rất tốt,
3034,2019-08-01 13:38:33,app rất hữu ích,5,False,crnguyen,rất tốt,
3035,2019-08-01 13:35:39,Áp rất hữu ích,5,False,punpun123,Rất tốt,
3036,2019-08-01 13:33:38,Ứng dụng này rất tốt,5,False,vhieenjsdkw,Rất tốt,
3037,2019-08-01 13:29:06,Ứng dụng rất tốt a,5,False,long 0944,Rất tốt,
3038,2019-08-01 13:23:56,Tốt rất tốt,5,False,trần thảo ...,Tốt rất tốt,
3039,2019-08-01 13:23:47,Hay,5,False,hau1ea,Hay,
3040,2019-08-01 13:23:43,App rất hữu ích!,5,False,nguyễn thành tôn,Rất tốt !,
3041,2019-08-01 13:19:02,App rất hữu ích !,5,False,Thanh huyền08,Rất tốt !,
3042,2019-08-01 13:17:14,App rất hữu dụng,5,False,quangteolq,Hay,
3043,2019-08-01 13:15:00,App tốt,5,False,peppasumo vlogs,App,
3044,2019-08-01 13:14:52,Ứng dụng này rất hữu ích,5,False,Uts hhcc,Rất tiện lợi,
3045,2019-08-01 13:12:53,App nay rat hay,5,False,zzdllookk,Tp combak,
3046,2019-08-01 13:11:25,Ung dung nay su dung rat tốt,5,False,Phuc Mobile,Hay,
3047,2019-08-01 13:10:58,Rất hữu ích,5,False,Nguyễn Trung Thịnh,App rất tốt,
3048,2019-08-01 13:08:58,Rất tốt mọi người nên tải về,5,False,vuogw,App rất hữu ích,
3049,2019-08-01 13:05:22,App rất hữu ích!,5,False,_pqinh,Rất tốt!,
3050,2019-08-01 13:01:53,app rất hữu ích,5,False,teincacto,rất tốt,
3051,2019-08-01 13:01:38,ứng dụng này rất tốt,5,False,dfkgksjsjsj,ứng dụng,
3052,2019-08-01 12:59:14,App rất tốt,5,False,vinahouse nfhff,Hay,
3053,2019-08-01 12:55:21,Ứng dụng này rất hay và hữu ích,5,False,anh1704,Rất tốt,
3054,2019-08-01 12:53:17,Ứng dụng này rất hữu ích!,5,False,Quag22122003,Tốt,
3055,2019-08-01 12:52:58,App rất hữu ích!,5,False,vnngaynay98,Rất tốt!,
3056,2019-08-01 12:52:49,Ứng dụng này rất tốt,5,False,Thien0812,Đánh giá,
3057,2019-08-01 12:49:31,Add này rất hữu ích,5,False,Anhanhte,Rất tốt,
3058,2019-08-01 12:48:22,App rất hữu ích và dễ sử dụng,5,False,th.Ngan,Rất tốt,
3059,2019-08-01 12:42:52,App rất hữu ích!,5,False,ndv01,Rất tốt!,
3060,2019-08-01 12:42:38,Ứng dụng này rất tốt!,5,False,hoàng dươg,Tốt!,
3061,2019-08-01 12:40:14,Hay quá 1 ứng dụng thật hữu ích cho người chơi,5,False,quá hay và uy tin,Ứng dụng hay,
3062,2019-08-01 12:37:49,Rất tot,5,False,khanhduong@,Hay,
3063,2019-08-01 12:35:15,Mọi người nên tải app,5,False,123455899tuja,App cực hay,
3064,2019-08-01 12:35:13,Ứng dụng này rất tốt.,5,False,Long Ngô Duy,Tốt,
3065,2019-08-01 12:31:32,tiện lợi,5,False,Hoofka,rất tốt,
3066,2019-08-01 12:30:23,App rất hữu ích,5,False,anhcutehehehe,Rất tốt,
3067,2019-08-01 12:28:33,App rất hữu ích,5,False,RayWisi,Rất tốt !,
3068,2019-08-01 12:25:53,App rất tốt,5,False,TSlimV,Cảm thấy hài lòng,
3069,2019-08-01 12:24:22,ứng dụng tốt đáng để sử dụng!,5,False,Loverser93,Apps Hay,
3070,2019-08-01 12:24:09,App hữu ích,5,False,"-./:,;?((",Rất tốt,
3071,2019-08-01 12:20:11,App rất hữu ích,5,False,hoanglollll,Rất tốt,
3072,2019-08-01 12:18:36,có thể dùng bất kì lúc nào,5,False,duy:))),dễ dùng,
3073,2019-08-01 12:17:21,App rất hữu ích,5,False,cục sì lầu bà tân vlog,Hữu ích,
3074,2019-08-01 12:17:04,App rất hữu ích !!,5,False,Tiểu Tam <3,Rất tốt .,
3075,2019-08-01 12:16:07,App khá hữu ích,5,False,Vgb tehee!!!!!!!,Hay,
3076,2019-08-01 12:13:44,App rất hữu ích !,5,False,khubftvch,Rất tốt !,
3077,2019-08-01 12:10:17,App rất hữu dụng,5,False,psplabin123,Rất tốt,
3078,2019-08-01 12:09:37,Rất tốt,5,False,Tuân Móm,Tốt,
3079,2019-08-01 12:07:05,App rất tốt,5,False,NND2k6,👍👍👍,
3080,2019-08-01 12:00:09,App này rất hữu dụng,5,False,cutecetu,Rất tốt,
3081,2019-08-01 12:00:05,App này rất tốt,5,False,iosffff,Rất tốt,
3082,2019-08-01 11:59:49,Áp rất hữu ích,5,False,phuonghuyhuy,Rất tốt,
3083,2019-08-01 11:59:19,App hữu ích,5,False,vạidnbdjssj,Tốt,
3084,2019-08-01 11:57:23,Tốt,5,False,tờndz,Rất tốt,
3085,2019-08-01 11:57:22,Ứng dụng này dùng rất tốt,5,False,lazygirl12345678,Tốt,
3086,2019-08-01 11:57:20,App rất tốt,5,False,Nông trại2,Rất hữu ích,
3087,2019-08-01 11:56:26,App rất hữu ích,5,False,Anhnguyen04,Rất tốt,
